modelo,desfecho,term,estimate,std.error,statistic,p.value,conf.low,conf.high
OLS simples (war_prio),war_prio,(Intercept),0.16600960256814445,0.04293066171670973,3.8669239170736844,3.961158478323092e-4,0.07924349868293876,0.2527757064533501
OLS simples (war_prio),war_prio,gdp_g,-0.14513248697800069,0.20582030944651522,-0.7051417198248603,0.4848081765355269,-0.5611108492255743,0.270845875269573
OLS simples (war_prio),war_prio,gdp_g_l,-0.03446835679119756,0.14935093630458357,-0.23078768465772065,0.8186561345084049,-0.33631785867559116,0.267381145093196
