ccode,year_actual,any_prio,gdp_g,gdp_g_l,gpcp_g,gpcp_g_l,y_0,polity2l,ethfrac,relfrac,oil,lmtnest,lpopl1
432,1992,0,0.0548463873565197,-0.06779663264751434,0.016628984361886978,0.2286686897277832,0.5509999990463257,0,0.7783107161521912,0.1818000078201294,0,0.3364722430706024,9.071882247924805
432,1993,0,-0.04595135524868965,0.0548463873565197,-0.08424985408782959,0.016628984361886978,0.5509999990463257,7,0.7783107161521912,0.1818000078201294,0,0.3364722430706024,9.192176818847656
432,1994,1,-0.015520726330578327,-0.04595135524868965,0.4597853720188141,-0.08424985408782959,0.5509999990463257,7,0.7783107161521912,0.1818000078201294,0,0.3364722430706024,9.126681327819824
432,1995,0,0.03768278658390045,-0.015520726330578327,-0.24741427600383759,0.4597853720188141,0.5509999990463257,7,0.7783107161521912,0.1818000078201294,0,0.3364722430706024,9.153738975524902
432,1996,0,0.00880318321287632,0.03768278658390045,-0.07652230560779572,-0.24741427600383759,0.5509999990463257,7,0.7783107161521912,0.1818000078201294,0,0.3364722430706024,9.18039608001709
432,1997,0,0.04340673238039017,0.00880318321287632,-0.03141643479466438,-0.07652230560779572,0.5509999990463257,7,0.7783107161521912,0.1818000078201294,0,0.3364722430706024,9.209674835205078
432,1998,0,0.010248762555420399,0.04340673238039017,0.23097242414951324,-0.03141643479466438,0.5509999990463257,6,0.7783107161521912,0.1818000078201294,0,0.3364722430706024,9.23895263671875
432,1999,0,0.030628163367509842,0.010248762555420399,0.10116492211818695,0.23097242414951324,0.5509999990463257,6,0.7783107161521912,0.1818000078201294,0,0.3364722430706024,9.268231391906738
433,1981,0,0.004409272223711014,-0.03407161682844162,0.21750767529010773,-0.1695128083229065,1.1740000247955322,-2,0.7227722406387329,0.14960002899169922,1,0,8.619388580322266
433,1982,0,0.05618954077363014,0.004409272223711014,-0.08771569281816483,0.21750767529010773,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.647343635559082
433,1983,0,-0.012468816712498665,0.05618954077363014,-0.2514525353908539,-0.08771569281816483,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.67505168914795
433,1984,0,-0.0513467937707901,-0.012468816712498665,0.16426120698451996,-0.2514525353908539,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.702676773071289
433,1985,0,0.031943224370479584,-0.0513467937707901,0.13079099357128143,0.16426120698451996,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.731013298034668
433,1986,0,-0.0068787760101258755,0.031943224370479584,0.18587234616279602,0.13079099357128143,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.760139465332031
433,1987,0,0.013852842152118683,-0.0068787760101258755,0.021486924961209297,0.18587234616279602,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.789507865905762
433,1988,0,8.540108683519065e-4,0.013852842152118683,0.16256040334701538,0.021486924961209297,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.819073677062988
433,1989,0,-0.028156988322734833,8.540108683519065e-4,-0.0575721450150013,0.16256040334701538,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.84908390045166
433,1990,1,0.005267710890620947,-0.028156988322734833,-0.28960710763931274,-0.0575721450150013,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.87933349609375
433,1991,0,-0.02183404006063938,0.005267710890620947,0.03114115446805954,-0.28960710763931274,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.909775733947754
433,1992,1,-0.0033008200116455555,-0.02183404006063938,0.04052354022860527,0.03114115446805954,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.939188003540039
433,1993,1,-0.04725056514143944,-0.0033008200116455555,0.10939357429742813,0.04052354022860527,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.954156875610352
433,1994,0,0.002575503895059228,-0.04725056514143944,0.1398373395204544,0.10939357429742813,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,8.974782943725586
433,1995,1,0.024368347600102425,0.002575503895059228,-0.1333213895559311,0.1398373395204544,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,9.001137733459473
433,1996,0,0.023089267313480377,0.024368347600102425,-0.01084576454013586,-0.1333213895559311,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,9.027618408203125
433,1997,1,0.0217233058065176,0.023089267313480377,-0.08991383761167526,-0.01084576454013586,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,9.054342269897461
433,1998,1,0.028686705976724625,0.0217233058065176,0.03448987007141113,-0.08991383761167526,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,9.081413269042969
433,1999,1,0.022968197241425514,0.028686705976724625,0.21895109117031097,0.03448987007141113,1.1740000247955322,-1,0.7227722406387329,0.14960002899169922,0,0,9.108579635620117
434,1981,0,0.05655303969979286,0.05492421239614487,-0.031209763139486313,-0.08152759075164795,1.055999994277954,-7,0.6181775331497192,0.4649999737739563,0,0,8.150178909301758
434,1982,0,-0.1350892335176468,0.05655303969979286,0.038273196667432785,-0.031209763139486313,1.055999994277954,-7,0.6181775331497192,0.4649999737739563,0,0,8.179760932922363
434,1983,0,-0.00982317328453064,-0.1350892335176468,-0.1101788803935051,0.038273196667432785,1.055999994277954,-7,0.6181775331497192,0.4649999737739563,0,0,8.210124015808105
434,1984,0,0.02480156347155571,-0.00982317328453064,0.12808705866336823,-0.1101788803935051,1.055999994277954,-7,0.6181775331497192,0.4649999737739563,0,0,8.24117660522461
434,1985,0,0.07260411232709885,0.02480156347155571,0.016300341114401817,0.12808705866336823,1.055999994277954,-7,0.6181775331497192,0.4649999737739563,0,0,8.272826194763184
434,1986,0,-0.04061378538608551,0.07260411232709885,0.001997046871110797,0.016300341114401817,1.055999994277954,-7,0.6181775331497192,0.4649999737739563,0,0,8.304741859436035
434,1987,0,-0.06396985799074173,-0.04061378538608551,-0.10598073899745941,0.001997046871110797,1.055999994277954,-7,0.6181775331497192,0.4649999737739563,0,0,8.336869239807129
434,1988,0,0,-0.06396985799074173,0.174819216132164,-0.10598073899745941,1.055999994277954,-7,0.6181775331497192,0.4649999737739563,0,0,8.368925094604492
434,1989,0,-0.07437185943126678,0,0.11288025230169296,0.174819216132164,1.055999994277954,-7,0.6181775331497192,0.4649999737739563,0,0,8.400883674621582
434,1990,0,-0.0010857624001801014,-0.07437185943126678,-0.21179771423339844,0.11288025230169296,1.055999994277954,-7,0.6181775331497192,0.4649999737739563,0,0,8.432506561279297
434,1991,0,0.02826082892715931,-0.0010857624001801014,0.39833053946495056,-0.21179771423339844,1.055999994277954,0,0.6181775331497192,0.4649999737739563,0,0,8.46379280090332
434,1992,0,0.00995580293238163,0.02826082892715931,-0.14058054983615875,0.39833053946495056,1.055999994277954,6,0.6181775331497192,0.4649999737739563,0,0,8.494129180908203
434,1993,0,0.006086352281272411,0.00995580293238163,-0.030846552923321724,-0.14058054983615875,1.055999994277954,6,0.6181775331497192,0.4649999737739563,0,0,8.527143478393555
434,1994,0,0.014470779336988926,0.006086352281272411,0.18388999998569489,-0.030846552923321724,1.055999994277954,6,0.6181775331497192,0.4649999737739563,0,0,8.551934242248535
434,1995,0,0.017286263406276703,0.014470779336988926,-0.15752746164798737,0.18388999998569489,1.055999994277954,6,0.6181775331497192,0.4649999737739563,0,0,8.580167770385742
434,1996,0,0.026479965075850487,0.017286263406276703,0.005324796307832003,-0.15752746164798737,1.055999994277954,6,0.6181775331497192,0.4649999737739563,0,0,8.60794734954834
434,1997,0,0.02861304022371769,0.026479965075850487,-0.029917802661657333,0.005324796307832003,1.055999994277954,6,0.6181775331497192,0.4649999737739563,0,0,8.636205673217773
434,1998,0,0.01681591011583805,0.02861304022371769,0.12649817764759064,-0.029917802661657333,1.055999994277954,6,0.6181775331497192,0.4649999737739563,0,0,8.664938926696777
434,1999,0,0.020730998367071152,0.01681591011583805,-0.03886256739497185,0.12649817764759064,1.055999994277954,6,0.6181775331497192,0.4649999737739563,0,0,8.6941499710083
435,1981,0,0.0033898542169481516,-0.04940924048423767,0.07934360951185226,-0.07132702320814133,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.346655368804932
435,1982,0,-0.0033784019760787487,0.0033898542169481516,-0.3156113624572754,0.07934360951185226,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.3689703941345215
435,1983,0,0.06101697310805321,-0.0033784019760787487,-0.08554252237081528,-0.3156113624572754,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.390181541442871
435,1984,0,-0.09797658026218414,0.06101697310805321,0.1174078956246376,-0.08554252237081528,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.410952091217041
435,1985,0,-0.02715466544032097,-0.09797658026218414,0.122146837413311,0.1174078956246376,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.432483673095703
435,1986,0,0.018203865736722946,-0.02715466544032097,0.007459002081304789,0.122146837413311,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.45529842376709
435,1987,0,-0.03575681895017624,0.018203865736722946,-0.18843451142311096,0.007459002081304789,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.479299545288086
435,1988,0,-0.02595800720155239,-0.03575681895017624,0.35082894563674927,-0.18843451142311096,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.504391670227051
435,1989,0,0.025380762293934822,-0.02595800720155239,0.13816681504249573,0.35082894563674927,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.530479907989502
435,1990,0,-0.021039627492427826,0.025380762293934822,-0.45541632175445557,0.13816681504249573,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.5574727058410645
435,1991,0,0.013906419277191162,-0.021039627492427826,0.043565534055233,-0.45541632175445557,0.9309999942779541,-7,0.3354172706604004,0,0,0,7.585280895233154
435,1992,0,0.04364093020558357,0.013906419277191162,-0.07810395956039429,0.043565534055233,0.9309999942779541,-6,0.3354172706604004,0,0,0,7.613325119018555
435,1993,0,0.02584192529320717,0.04364093020558357,0.4248136281967163,-0.07810395956039429,0.9309999942779541,-6,0.3354172706604004,0,0,0,7.639642238616943
435,1994,0,0.016870472580194473,0.02584192529320717,0.38386064767837524,0.4248136281967163,0.9309999942779541,-6,0.3354172706604004,0,0,0,7.697434425354004
435,1995,0,0.0178671907633543,0.016870472580194473,-0.06542488932609558,0.38386064767837524,0.9309999942779541,-6,0.3354172706604004,0,0,0,7.725312232971191
435,1996,0,0.026182061061263084,0.0178671907633543,-0.2891479432582855,-0.06542488932609558,0.9309999942779541,-6,0.3354172706604004,0,0,0,7.753194332122803
435,1997,0,0.003998870495706797,0.026182061061263084,-0.008038012310862541,-0.2891479432582855,0.9309999942779541,-6,0.3354172706604004,0,0,0,7.780867099761963
435,1998,0,0.008603695780038834,0.003998870495706797,0.08996789157390594,-0.008038012310862541,0.9309999942779541,-6,0.3354172706604004,0,0,0,7.8083271980285645
435,1999,0,0.012998327612876892,0.008603695780038834,0.32608169317245483,0.08996789157390594,0.9309999942779541,-6,0.3354172706604004,0,0,0,7.835583209991455
436,1981,0,-0.012552306056022644,0.015580790117383003,-0.24711084365844727,0.08002728223800659,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.615226745605469
436,1982,0,0.008474551141262054,-0.012552306056022644,-0.017493845894932747,-0.24711084365844727,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.64997386932373
436,1983,0,-0.05462181568145752,0.008474551141262054,-0.1585334688425064,-0.017493845894932747,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.685585021972656
436,1984,0,-0.1496296375989914,-0.05462181568145752,-0.12238674610853195,-0.1585334688425064,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.72127628326416
436,1985,0,-0.026132378727197647,-0.1496296375989914,0.2841103971004486,-0.12238674610853195,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.755894660949707
436,1986,0,0.01967795565724373,-0.026132378727197647,-0.11188191175460815,0.2841103971004486,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.789202690124512
436,1987,0,-0.04736844077706337,0.01967795565724373,-0.32991328835487366,-0.11188191175460815,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.821436882019043
436,1988,0,-0.011049691587686539,-0.04736844077706337,0.684585690498352,-0.32991328835487366,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.852807998657227
436,1989,0,-0.05959032475948334,-0.011049691587686539,-0.13312876224517822,0.684585690498352,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.884056091308594
436,1990,1,-0.04319625347852707,-0.05959032475948334,-0.34200429916381836,-0.13312876224517822,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.914088249206543
436,1991,1,-0.00693487050011754,-0.04319625347852707,0.5492855906486511,-0.34200429916381836,0.7059999704360962,-7,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.952993392944336
436,1992,1,-0.0965651124715805,-0.00693487050011754,-0.04756033793091774,0.5492855906486511,0.7059999704360962,1,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,8.98519515991211
436,1993,0,-0.020428188145160675,-0.0965651124715805,-0.11947375535964966,-0.04756033793091774,0.7059999704360962,8,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,9.01796817779541
436,1994,1,0.005109590478241444,-0.020428188145160675,0.8739827871322632,-0.11947375535964966,0.7059999704360962,8,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,9.053200721740723
436,1995,0,-0.008137290365993977,0.005109590478241444,-0.3470386862754822,0.8739827871322632,0.7059999704360962,8,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,9.087366104125977
436,1996,1,-0.0018369195749983191,-0.008137290365993977,-0.06511072814464569,-0.3470386862754822,0.7059999704360962,8,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,9.121509552001953
436,1997,1,-0.006864679511636496,-0.0018369195749983191,-0.044658102095127106,-0.06511072814464569,0.7059999704360962,-6,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,9.155704498291016
436,1998,0,0.06711986660957336,-0.006864679511636496,0.38467666506767273,-0.044658102095127106,0.7059999704360962,-6,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,9.190013885498047
436,1999,0,-0.03839623183012009,0.06711986660957336,0.011242186650633812,0.38467666506767273,0.7059999704360962,-6,0.7325880527496338,0.3199999928474426,0,1.1314021348953247,9.224236488342285
437,1981,0,0,-0.19658885896205902,-0.04916534200310707,-0.08378946036100388,2.2279999256134033,-9,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.011157035827637
437,1982,0,-0.051955271512269974,0,0.01387098990380764,-0.04916534200310707,2.2279999256134033,-9,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.046290397644043
437,1983,0,-0.046552736312150955,-0.051955271512269974,-0.2415829747915268,0.01387098990380764,2.2279999256134033,-9,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.079890251159668
437,1984,0,-0.0488257072865963,-0.046552736312150955,0.3697177469730377,-0.2415829747915268,2.2279999256134033,-9,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.113389015197754
437,1985,0,0.0038985852152109146,-0.0488257072865963,-0.004606140311807394,0.3697177469730377,2.2279999256134033,-9,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.148358345031738
437,1986,0,0.008414247073233128,0.0038985852152109146,-0.06418445706367493,-0.004606140311807394,2.2279999256134033,-9,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.185535430908203
437,1987,0,-0.024390235543251038,0.008414247073233128,0.09673984348773956,-0.06418445706367493,2.2279999256134033,-9,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.224342346191406
437,1988,0,-0.06644733995199203,-0.024390235543251038,-0.1021464467048645,0.09673984348773956,2.2279999256134033,-9,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.264070510864258
437,1989,0,-0.058491937816143036,-0.06644733995199203,0.11669822782278061,-0.1021464467048645,2.2279999256134033,-9,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.304286003112793
437,1990,0,-0.09206580370664597,-0.058491937816143036,-0.15187378227710724,0.11669822782278061,2.2279999256134033,-9,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.344696044921875
437,1991,0,-0.045342180877923965,-0.09206580370664597,0.0976276621222496,-0.15187378227710724,2.2279999256134033,-7,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.384461402893066
437,1992,0,-0.04663214087486267,-0.045342180877923965,-0.1166987419128418,0.0976276621222496,2.2279999256134033,-7,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.422221183776855
437,1993,0,-0.03373676910996437,-0.04663214087486267,0.03706369176506996,-0.1166987419128418,2.2279999256134033,-7,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.463896751403809
437,1994,0,-0.012325592339038849,-0.03373676910996437,0.04022020474076271,0.03706369176506996,2.2279999256134033,-7,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.452905654907227
437,1995,0,0.037975624203681946,-0.012325592339038849,0.032949671149253845,0.04022020474076271,2.2279999256134033,-6,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.48282527923584
437,1996,0,0.03750298172235489,0.037975624203681946,-0.10122623294591904,0.032949671149253845,2.2279999256134033,-6,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.512516975402832
437,1997,0,0.03592148795723915,0.03750298172235489,-0.053973350673913956,-0.10122623294591904,2.2279999256134033,-6,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.538835525512695
437,1998,0,0.016277136281132698,0.03592148795723915,0.007980388589203358,-0.053973350673913956,2.2279999256134033,-6,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.5617828369140625
437,1999,0,8.597034611739218e-4,0.016277136281132698,0.08135434985160828,0.007980388589203358,2.2279999256134033,-6,0.8592934608459473,0.5591999888420105,0,0.3364722430706024,9.581357955932617
438,1981,0,-0.05752753093838692,0.07499997317790985,0.12095065414905548,-0.0660046935081482,0.7599999904632568,-9,0.749607503414154,0.2662000060081482,0,1.435084581375122,8.403128623962402
438,1982,0,0.015584447421133518,-0.05752753093838692,-0.12251165509223938,0.12095065414905548,0.7599999904632568,-9,0.749607503414154,0.2662000060081482,0,1.435084581375122,8.422223091125488
438,1983,0,-0.044757068157196045,0.015584447421133518,-0.2123887985944748,-0.12251165509223938,0.7599999904632568,-9,0.749607503414154,0.2662000060081482,0,1.435084581375122,8.443116188049316
438,1984,0,-0.06425700336694717,-0.044757068157196045,0.02692912518978119,-0.2123887985944748,0.7599999904632568,-9,0.749607503414154,0.2662000060081482,0,1.435084581375122,8.465689659118652
438,1985,0,0.018598012626171112,-0.06425700336694717,0.07666808366775513,0.02692912518978119,0.7599999904632568,-7,0.749607503414154,0.2662000060081482,0,1.435084581375122,8.489616394042969
