modelo,desfecho,term,estimate,std.error,statistic,p.value,conf.low,conf.high
Reduced form (war_prio),war_prio,gpcp_g,-0.05659329563544195,0.028150360867251003,-2.0103932557852326,0.051165638633729596,-0.11348729721248371,3.0070594159981034e-4
Reduced form (war_prio),war_prio,gpcp_g_l,-0.056628670284077726,0.02810304313897968,-2.0150369482773995,0.05065604667361688,-0.11342703916498512,1.6969859682966493e-4
Reduced form (war_prio),war_prio,polity2l,1.201938697498585e-4,0.00422043438022152,0.02847902820456832,0.9774217124834725,-0.008409622192518366,0.008650009932018083
Reduced form (war_prio),war_prio,oil,0.018685906575334952,0.0232924489332538,0.8022302261510058,0.427160480980025,-0.028389888743629913,0.06576170189429982
Reduced form (war_prio),war_prio,lpopl1,1.1135524538193928,0.5937279392424893,1.8755264494376398,0.0680327063709256,-0.08641647272086073,2.3135213803596466
